date,AFKS,AFLT,ALRS,BSPB,CHMF,GAZP,GMKN,LKOH,MAGN,MGNT,MOEX,MTLR,MTSS,MVID,NLMK,NVTK,PHOR,PIKK,PLZL,ROSN,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,TATN,TATNP,TRNFP,VTBR
2015-06-09,17.96,40.8,63.71,38.3,626.9,146.17,97.01,2606.0,14.828,11005.0,72.25,71.65,241.5,195.0,74.03,547.3,2179.0,186.0,154.0,245.0,70.21,47.31,4.03,140.7,31.6,38.98,294.95,155.2,1350.2,408.75
2015-06-10,17.82,41.1,63.8,38.5,604.1,145.6,95.95,2551.3,14.742,10895.0,71.5,71.3,239.0,194.2,72.34,543.9,2095.0,183.5,164.0,246.0,71.51,48.31,4.035,138.0,31.6,39.0,294.6,155.9,1349.0,402.6
2015-06-11,17.92,39.78,62.01,38.35,594.2,145.4,96.55,2506.9,14.75,11130.0,71.65,71.33,238.25,194.4,72.8,543.5,2059.0,178.5,171.2,245.2,72.55,48.2,4.07,139.0,31.7,39.8,296.9,152.4,1307.0,402.0
2015-06-15,18.51,39.45,62.31,39.4,599.0,144.95,97.58,2481.7,14.653,11236.0,71.55,70.16,241.6,200.3,71.79,550.9,2060.0,182.5,179.85,243.4,71.8,49.05,4.09,140.0,32.48,41.045,298.25,152.5,1338.0,401.95
2015-06-16,18.38,39.7,61.2,39.6,596.1,146.0,96.95,2500.3,14.75,11556.0,71.0,70.13,242.8,206.4,71.95,546.9,2028.0,187.2,180.45,245.7,73.5,50.85,4.09,139.5,33.505,41.58,298.3,152.4,1338.3,400.0
2015-06-17,18.42,39.27,61.31,38.7,587.3,147.6,96.8,2475.0,14.949,11520.0,72.77,69.99,240.1,212.2,71.9,545.0,2044.0,185.0,180.5,245.9,72.81,49.61,4.015,140.7,33.33,41.355,296.25,155.8,1311.6,400.05
2015-06-18,18.17,38.97,61.96,38.75,582.0,147.15,95.79,2476.0,14.7,11440.0,71.31,71.5,243.5,213.0,72.2,540.0,2020.0,177.7,181.2,245.0,72.98,49.84,4.1,140.5,33.3,40.895,295.3,157.0,1275.1,399.5
2015-06-19,17.9,37.9,62.49,38.5,585.4,147.15,96.85,2474.4,14.499,11385.0,71.15,72.0,245.0,214.5,73.45,547.1,2038.0,180.0,180.6,250.0,71.56,49.12,4.165,137.7,33.885,42.12,290.4,154.0,1306.5,400.09999999999997
2015-06-22,18.32,38.78,62.91,37.9,596.9,148.5,96.7,2487.0,14.67,11287.0,70.64,72.84,253.1,215.3,73.22,546.4,2048.0,184.2,180.45,251.6,72.0,49.14,4.085,136.3,34.72,42.7,295.2,156.3,1314.8,397.5499999999999
2015-06-23,18.88,39.04,63.2,37.75,595.0,146.25,95.03,2469.0,14.7,11266.0,69.21,70.4,250.5,217.1,75.0,544.5,2081.0,180.0,180.05,250.0,72.01,49.54,4.09,136.2,33.9,42.0,293.0,158.1,1292.9,391.95
2015-06-24,19.2,38.72,64.0,38.75,577.1,146.68,94.5,2445.0,14.66,11261.0,67.85,67.94,248.35,216.9,74.52,541.7,2044.0,183.9,180.4,246.05,71.98,50.04,4.035,135.3,34.225,42.44,295.25,157.5,1294.9,389.5
2015-06-25,19.03,38.3,62.8,39.0,577.8,143.7,94.0,2406.0,14.661,11220.0,68.21,67.65,246.05,216.6,74.07,531.1,2079.0,180.0,180.0,238.55,71.42,49.73,4.115,135.5,33.44,42.3,291.35,157.3,1290.0,390.0
2015-06-26,19.9,39.16,63.45,39.1,585.0,145.18,95.75,2401.7,14.55,11680.0,69.59,69.17,248.8,191.0,74.2,546.5,2159.0,180.0,179.5,229.9,70.6,49.42,4.2,136.6,33.5,42.52,296.55,157.5,1295.9,390.0
2015-06-29,19.75,38.0,63.78,39.1,594.3,143.59,95.4,2408.0,14.722,11268.0,69.38,70.01,243.25,190.5,75.15,549.9,2096.0,180.0,180.15,229.65,70.2,47.9,4.15,134.0,33.315,42.54,294.95,157.6,1310.0,390.59999999999997
2015-06-30,19.84,38.24,63.0,40.4,594.0,145.85,95.0,2469.9,14.7,11399.0,69.82,70.07,243.1,188.3,74.69,557.7,2060.0,180.4,171.0,232.0,72.35,48.32,4.11,136.0,33.1,42.65,296.5,156.1,1348.0,395.0
2015-07-01,19.64,37.3,63.2,41.2,585.3,145.5,92.15,2429.2,14.783,11465.0,68.8,71.6,243.9,188.5,74.48,560.6,2100.0,179.9,171.0,232.0,71.0,47.92,4.09,136.4,32.65,41.99,294.8,157.7,1312.5,385.95
2015-07-02,19.75,37.0,63.37,39.3,592.5,145.8,92.5,2455.0,15.002,11420.0,69.57,72.42,245.85,188.9,74.64,550.0,2083.0,180.1,173.0,231.2,70.54,47.95,4.045,136.6,32.77,41.99,297.85,159.4,1349.0,387.3
2015-07-03,19.53,37.05,64.1,38.15,593.5,144.33,92.63,2425.3,14.915,11331.0,68.53,70.51,243.95,188.2,74.5,551.0,2158.0,182.1,169.0,228.4,70.67,48.15,4.095,135.2,32.67,41.575,297.65,157.9,1320.0,379.20000000000005
2015-07-06,19.17,36.67,67.41,38.0,605.7,143.0,92.77,2460.0,15.289,11401.0,66.99,69.55,222.05,185.3,75.1,557.6,2200.0,181.0,171.0,222.8,68.45,46.55,4.02,135.2,32.75,41.18,298.5,158.8,1330.0,372.5
2015-07-07,18.25,36.75,68.15,37.5,602.4,142.5,93.4,2465.0,16.4,11099.0,66.49,67.5,218.0,185.4,73.85,559.4,2175.0,181.8,170.6,220.5,68.77,47.3,4.05,135.0,32.035,41.06,296.95,158.6,1345.0,373.0
2015-07-08,18.13,38.0,68.2,37.5,588.5,141.5,91.0,2470.0,17.04,10902.0,66.59,63.16,215.7,180.8,74.2,561.2,2140.0,181.8,173.95,219.0,67.73,46.67,4.01,134.6,30.79,40.105,281.7,157.9,1320.0,366.59999999999997
2015-07-09,18.6,38.05,70.0,37.9,579.3,143.77,91.01,2484.6,16.8,11055.0,67.01,64.25,219.6,180.5,77.5,564.7,2186.0,180.6,178.6,223.6,69.35,48.38,4.09,136.6,31.225,40.54,290.9,158.9,1330.0,365.05
2015-07-10,19.02,38.07,72.3,37.55,580.0,143.9,91.47,2465.0,16.2,11399.0,66.1,65.03,220.25,180.1,76.45,565.5,2190.0,180.0,180.1,227.0,71.06,49.15,4.075,136.1,30.88,39.8,289.5,159.7,1309.1,376.0
2015-07-13,19.2,38.1,73.45,38.45,586.8,145.27,93.66,2435.6,16.878,11649.0,67.57,64.79,222.15,180.1,78.83,575.0,2240.0,180.1,178.3,231.5,72.94,49.95,4.02,138.0,32.3,39.4,295.05,162.0,1331.9,372.75
2015-07-14,19.15,38.94,70.79,38.4,594.0,146.5,94.5,2421.9,17.645,11669.0,70.24,64.4,219.75,180.0,79.25,577.7,2251.0,178.1,182.1,228.8,73.9,50.66,4.005,138.1,31.305,38.59,294.65,154.6,1381.4,374.75
2015-07-15,19.12,38.96,70.24,38.3,595.0,142.7,94.88,2460.0,18.7,11660.0,72.23,64.99,218.2,182.4,77.86,578.4,2291.0,179.8,182.4,230.5,74.0,50.7,4.005,139.4,31.94,32.4,299.0,154.9,1380.0,374.5
2015-07-16,19.74,39.55,72.06,40.95,596.4,144.2,96.0,2461.6,19.2,11769.0,71.98,67.2,221.7,182.0,77.74,577.7,2334.0,179.8,181.0,233.9,74.21,50.7,4.135,141.7,33.28,33.6,297.15,153.9,1380.7,371.2
2015-07-17,19.77,39.55,71.1,41.0,592.2,143.6,95.36,2465.4,19.73,11750.0,71.89,67.09,219.9,186.0,76.58,574.7,2337.0,180.3,183.0,232.0,75.52,51.05,4.19,139.8,32.66,33.595,295.0,153.0,1355.0,370.05
2015-07-20,20.14,38.82,72.97,40.4,594.0,141.78,93.93,2428.2,18.855,11510.0,70.2,67.19,216.8,185.5,77.02,570.0,2310.0,176.2,180.7,227.2,74.1,50.7,4.3,137.9,32.04,33.4,290.9,153.8,1308.0,364.2
2015-07-21,20.3,39.1,72.4,40.95,598.8,141.41,94.28,2442.0,18.49,11735.0,70.45,67.17,214.95,185.3,76.1,564.2,2316.0,173.3,181.05,227.05,75.55,51.5,4.23,138.0,32.65,33.855,296.35,156.2,1313.4,366.25
2015-07-22,20.25,39.0,72.39,40.4,612.4,140.8,93.2,2465.0,18.762,12177.0,70.0,65.9,211.8,185.5,75.69,569.5,2350.0,171.0,181.05,226.95,74.6,51.65,4.22,136.2,31.925,33.45,294.15,158.0,1303.0,366.15000000000003
2015-07-23,20.22,39.33,70.1,40.0,609.6,138.37,91.19,2462.5,18.41,11885.0,68.95,64.85,215.5,186.1,76.35,566.7,2327.0,161.6,178.65,223.2,72.7,50.76,4.2,135.2,31.725,33.19,287.3,158.8,1300.2,363.75
2015-07-24,20.07,39.13,66.7,40.0,623.9,136.41,90.25,2468.9,18.95,11650.0,68.11,61.97,211.0,184.8,77.9,559.5,2373.0,151.2,177.7,220.6,70.45,49.26,4.16,134.6,31.05,32.755,278.05,152.5,1321.9,359.5
2015-07-27,19.89,38.6,66.21,38.35,632.0,134.51,90.22,2398.9,18.605,11750.0,67.75,59.18,207.65,187.0,79.5,567.5,2313.0,148.7,180.35,220.5,68.48,48.4,4.105,134.3,31.5,33.6,278.8,154.7,1339.5,361.5
2015-07-28,20.19,38.12,65.73,38.45,647.6,135.05,92.31,2433.4,18.811,11671.0,69.91,59.46,211.8,188.4,80.22,577.0,2372.0,158.4,180.75,222.9,69.55,48.9,4.065,134.6,32.1,34.9,288.5,155.5,1368.2,361.25
2015-07-29,20.4,38.97,66.0,39.45,650.3,138.7,93.59,2430.9,18.449,11800.0,69.7,60.5,217.05,194.9,77.78,578.2,2336.0,163.9,180.5,229.0,71.2,50.51,4.18,135.7,32.55,36.1,284.2,156.1,1362.6,361.45
2015-07-30,20.39,39.22,67.77,39.5,663.6,139.8,93.65,2441.0,18.728,12040.0,70.59,60.92,219.0,194.8,79.12,575.0,2373.0,167.9,180.5,230.1,72.2,50.9,4.065,136.6,32.935,37.08,284.4,159.0,1393.5,359.79999999999995
2015-07-31,21.09,39.35,71.2,39.0,687.5,142.5,94.27,2537.6,18.89,12200.0,70.5,61.03,224.9,195.0,79.22,591.0,2430.0,172.8,180.0,236.7,72.3,51.39,4.055,137.4,33.995,37.75,301.85,162.4,1381.0,360.0
2015-08-03,20.85,39.3,73.49,38.95,692.0,141.45,95.14,2509.1,19.35,12268.0,70.5,61.44,222.55,191.5,80.17,587.9,2560.0,168.3,180.0,233.05,71.1,50.83,4.0,136.9,34.22,37.4,303.9,160.0,1415.0,360.0
2015-08-04,20.87,39.3,71.95,40.75,695.0,141.89,98.89,2507.4,19.075,12441.0,70.5,61.3,222.25,195.9,79.68,597.9,2630.0,161.8,181.5,233.05,72.3,51.67,4.0,137.4,34.035,37.285,306.6,160.4,1437.0,354.99999999999994
2015-08-05,21.04,40.5,73.06,40.4,687.5,143.78,100.9,2529.0,18.76,12818.0,72.2,61.94,227.1,195.4,78.8,589.3,2626.0,164.8,183.5,236.15,73.49,52.76,4.08,138.1,34.135,36.975,315.0,165.4,1435.0,354.99999999999994
2015-08-06,20.96,39.9,73.05,40.0,681.0,140.88,101.25,2491.6,19.197,12309.0,73.31,60.95,227.6,193.5,79.79,593.3,2707.0,159.5,187.5,233.65,72.25,51.89,4.02,137.6,34.05,37.23,303.6,164.0,1435.0,352.65
2015-08-07,21.13,40.52,73.01,40.1,677.1,141.34,101.12,2520.0,19.295,12396.0,74.4,61.0,229.65,193.5,79.94,598.0,2764.0,165.0,206.0,235.55,74.2,53.07,3.98,138.0,33.905,37.305,304.3,163.7,1444.0,354.05
2015-08-10,21.05,40.23,73.21,40.1,675.3,141.5,102.22,2531.0,19.79,12412.0,73.6,61.17,231.0,194.1,80.43,597.4,2805.0,169.3,228.0,236.85,75.16,53.95,4.04,139.3,34.5,38.2,308.95,163.5,1492.0,352.2
2015-08-11,21.0,40.19,73.49,39.55,682.0,141.97,101.66,2519.7,20.7,12320.0,73.6,60.77,231.95,195.4,83.21,592.5,2800.0,172.0,220.0,235.5,73.2,52.9,3.98,140.3,34.585,38.33,307.5,166.0,1540.0,352.49999999999994
2015-08-12,20.98,40.18,73.88,38.85,687.9,142.99,98.5,2539.5,20.005,12149.0,74.0,60.39,230.0,196.8,82.45,597.5,2829.0,173.0,243.0,240.0,73.4,53.18,4.04,145.1,34.56,38.255,308.1,167.1,1520.0,351.2
2015-08-13,21.05,40.1,72.52,38.7,696.8,143.7,98.7,2548.2,20.22,12177.0,75.2,60.72,229.5,199.5,84.8,593.8,2809.0,173.6,236.0,243.9,73.7,53.43,4.03,145.0,34.98,38.55,314.0,168.0,1502.0,352.70000000000005
2015-08-14,20.57,39.87,69.73,38.4,705.1,144.8,100.61,2561.1,20.38,12147.0,76.18,60.6,226.7,200.2,84.62,590.7,2808.0,181.5,236.5,246.6,74.43,54.1,4.0,146.2,35.3,38.6,314.4,169.5,1528.0,352.09999999999997
2015-08-17,20.63,39.8,67.96,38.65,706.7,144.25,100.0,2554.9,20.19,12162.0,76.0,59.19,230.1,198.7,85.35,584.4,2810.0,180.1,226.0,245.15,73.0,53.34,4.0,146.0,35.5,39.25,316.5,169.8,1528.0,351.75
2015-08-18,20.64,39.95,67.05,38.6,695.1,142.65,98.1,2491.0,20.349,12090.0,75.2,58.7,229.3,195.0,84.4,584.0,2835.0,183.4,220.0,243.25,72.45,53.23,4.02,143.5,34.92,39.305,315.55,170.0,1527.0,348.3
2015-08-19,20.3,39.9,65.69,38.5,706.7,140.8,97.25,2468.5,20.325,12050.0,74.3,56.81,227.95,196.2,84.07,571.7,2874.0,180.6,230.5,241.05,71.5,51.66,4.0,142.8,33.98,38.65,306.6,164.6,1547.0,346.65000000000003
2015-08-20,20.38,39.8,65.48,37.95,723.1,142.64,100.47,2487.1,21.222,12105.0,74.52,55.96,232.0,195.6,85.06,586.0,2937.0,184.9,225.0,240.7,72.05,52.5,3.98,145.8,34.295,39.345,309.0,165.0,1630.0,347.0
2015-08-21,19.12,39.0,65.5,36.75,719.1,140.29,100.6,2412.0,21.359,11860.0,71.8,53.95,228.7,196.4,83.67,564.0,2954.0,182.9,231.5,235.25,69.86,50.75,4.15,144.8,33.06,39.35,293.6,162.1,1616.0,343.5
2015-08-24,19.1,37.73,63.8,35.55,723.8,135.35,102.15,2347.0,20.928,11603.0,69.5,51.2,223.75,188.0,82.39,567.2,2980.0,180.2,221.5,227.25,68.53,49.84,3.99,142.0,31.745,39.395,291.25,160.0,1652.0,332.59999999999997
2015-08-25,20.0,38.74,63.24,37.1,707.0,140.4,100.71,2381.0,20.761,11829.0,71.4,56.9,224.7,192.4,79.75,560.3,2903.0,180.0,223.0,235.4,70.79,51.36,4.1,143.0,33.16,39.1,288.45,161.5,1606.0,350.00000000000006
2015-08-26,19.8,38.95,64.61,37.0,700.1,140.51,102.9,2355.0,20.513,11631.0,71.1,57.36,221.0,193.6,79.11,581.2,2939.0,183.0,223.0,240.0,71.0,52.06,4.03,143.1,33.1,39.77,292.05,161.1,1563.0,349.0
2015-08-27,19.96,38.8,63.39,37.95,691.5,144.6,103.71,2424.0,20.788,11910.0,73.42,61.29,227.25,197.6,78.2,599.5,2849.0,188.9,228.0,245.5,73.8,53.53,4.02,145.5,34.15,40.3,306.0,168.8,1557.0,349.25
2015-08-28,19.95,39.04,64.1,37.4,693.3,146.6,104.3,2520.0,21.0,12171.0,74.0,64.39,228.9,199.7,78.62,613.9,2821.0,193.2,237.0,246.35,74.82,53.98,4.06,147.6,34.825,40.17,313.0,174.7,1540.0,348.25
2015-08-31,20.14,40.0,65.0,37.35,725.2,148.19,105.69,2531.0,22.25,12275.0,74.31,68.39,228.85,210.0,80.64,633.0,2837.0,201.0,237.0,245.1,74.5,54.34,4.12,146.9,34.295,40.4,323.0,174.0,1579.0,345.00000000000006
2015-09-01,19.77,37.7,66.49,37.0,725.0,144.5,103.29,2455.0,21.869,11924.0,76.6,68.54,227.55,207.8,78.6,610.0,2796.0,204.6,246.5,242.7,73.14,53.56,4.04,146.5,33.75,40.19,310.0,174.7,1539.0,336.40000000000003
2015-09-02,19.82,36.27,65.9,37.0,723.1,142.57,103.5,2440.0,22.61,11845.0,74.91,68.83,228.0,206.2,79.39,606.0,2810.0,187.0,250.0,249.0,72.9,54.32,4.11,147.4,33.6,39.87,305.05,176.9,1530.0,334.75
2015-09-03,19.85,35.7,65.2,37.7,730.4,145.3,106.0,2503.0,22.193,11935.0,75.43,69.39,230.65,205.5,78.56,602.2,2791.0,181.0,261.5,249.15,74.15,53.53,4.12,148.1,34.03,40.05,309.0,181.0,1531.0,339.24999999999994
2015-09-04,19.61,34.85,64.02,37.75,727.0,142.8,105.7,2458.0,21.91,11988.0,76.1,71.67,226.2,203.5,77.3,606.0,2790.0,182.7,265.0,244.35,73.96,53.31,4.08,147.9,34.1,40.145,304.9,178.4,1504.0,337.5
2015-09-07,19.65,34.1,63.05,37.2,733.5,141.67,107.16,2446.7,21.909,12074.0,73.99,72.18,224.7,202.0,78.25,611.1,2859.0,186.7,271.0,246.4,73.81,53.16,4.03,147.7,34.08,40.17,304.95,179.1,1541.0,341.5
2015-09-08,19.87,33.51,63.02,37.6,744.7,143.21,107.46,2462.1,21.65,11996.0,75.0,72.37,227.1,201.5,79.26,619.0,2860.0,186.5,293.5,248.05,74.9,53.38,4.08,148.6,34.45,40.3,307.1,179.4,1578.0,348.8
2015-09-09,19.71,34.97,62.91,37.35,757.1,144.22,110.99,2501.2,21.7,11763.0,74.88,73.3,227.0,201.0,80.2,621.0,2850.0,194.5,289.5,249.5,74.65,53.89,4.1,150.0,34.675,40.54,308.5,180.1,1560.0,345.90000000000003
2015-09-10,19.68,35.66,64.5,37.15,754.5,142.99,109.31,2489.0,21.833,11420.0,77.61,71.17,225.8,201.0,79.89,624.3,2849.0,198.0,302.5,247.2,74.3,53.7,4.1,150.4,35.1,40.54,311.0,181.0,1619.0,345.5
2015-09-11,19.58,35.55,64.85,37.05,755.1,142.4,108.7,2487.6,21.863,11405.0,80.59,68.5,225.5,202.3,79.95,630.0,2835.0,198.3,302.5,245.9,74.1,53.5,4.09,149.8,35.24,40.55,308.2,180.0,1610.0,348.5
2015-09-14,19.59,36.25,63.5,37.1,758.6,143.58,109.24,2524.5,21.618,11313.0,81.97,65.84,225.7,200.8,80.3,634.1,2912.0,197.7,303.0,246.0,74.88,54.58,4.15,150.0,35.47,41.22,315.4,180.0,1605.0,349.45
2015-09-15,19.47,36.2,62.3,36.9,749.9,141.95,110.09,2478.1,20.989,11325.0,79.99,67.35,222.5,203.0,81.05,628.1,2880.0,195.0,288.0,246.0,74.85,54.47,4.15,149.5,34.93,41.25,315.0,180.8,1550.0,348.45
2015-09-16,19.44,36.15,60.78,37.3,730.0,142.91,111.19,2475.0,20.24,11583.0,79.31,66.11,227.3,201.8,81.46,628.6,2860.0,198.2,278.5,251.5,77.71,56.17,4.06,152.5,35.6,41.1,323.6,179.3,1554.0,343.0
2015-09-17,19.01,35.83,61.05,37.0,740.5,142.8,112.06,2439.0,20.777,11650.0,81.88,64.38,225.65,200.0,82.2,632.0,2855.0,191.4,268.5,252.85,76.49,56.56,4.13,148.9,34.95,40.97,327.3,180.0,1563.0,346.45000000000005
2015-09-18,18.1,36.53,61.91,37.0,717.0,139.5,111.0,2403.8,20.57,11543.0,80.0,62.97,223.85,200.3,82.31,631.8,2911.0,181.0,274.5,256.0,75.5,56.37,4.06,148.6,34.2,41.5,322.0,185.0,1548.0,339.9
2015-09-21,18.35,35.95,60.81,36.8,732.9,139.45,110.8,2331.1,20.923,11462.0,80.89,63.17,222.25,203.0,80.55,617.3,2850.0,182.1,267.0,249.1,75.94,56.94,4.07,147.6,34.145,41.96,315.0,179.4,1560.0,341.0
2015-09-22,18.64,35.51,60.65,36.4,715.3,136.4,106.93,2225.9,20.9,11360.0,79.99,60.91,221.95,200.0,77.43,604.0,2827.0,180.0,259.0,244.8,74.39,56.0,4.03,145.8,33.87,40.975,305.6,171.3,1559.0,336.34999999999997
2015-09-23,18.6,35.31,59.15,36.4,702.6,134.3,102.0,2203.0,20.35,11377.0,79.0,60.43,216.7,198.2,74.7,612.5,2738.0,180.3,295.0,237.0,73.74,55.6,4.01,144.7,33.15,40.51,301.0,168.6,1516.0,335.05
2015-09-24,18.37,34.67,57.51,36.0,710.0,132.2,96.62,2185.0,21.074,11387.0,79.4,59.96,213.15,199.3,75.58,598.0,2710.0,180.3,268.0,237.25,73.33,55.18,4.0,146.7,32.695,39.45,298.35,171.5,1500.0,336.65
2015-09-25,18.66,35.33,55.9,36.4,693.1,133.85,95.65,2240.0,20.238,11815.0,80.48,61.56,215.15,200.8,74.14,593.0,2710.0,190.0,275.5,238.4,74.97,57.25,3.95,145.5,33.675,39.31,307.0,172.2,1480.0,337.35
2015-09-28,18.4,34.53,53.5,36.65,681.2,130.9,93.82,2241.9,20.04,11566.0,77.5,61.4,210.8,200.0,70.71,577.3,2659.0,190.0,289.0,236.65,74.57,57.44,4.03,145.0,32.975,38.54,300.05,170.0,1454.0,334.75
2015-09-29,18.11,34.6,54.77,36.6,696.3,133.2,93.25,2261.0,19.545,11705.0,79.5,60.61,211.35,201.4,72.63,586.2,2657.0,190.9,296.0,239.7,75.5,56.87,4.02,145.2,33.3,39.0,299.9,171.0,1476.0,334.75
2015-09-30,18.4,35.23,57.97,36.8,700.0,134.55,95.0,2242.9,20.4,11600.0,80.0,62.25,212.7,205.5,75.06,597.0,2790.0,191.1,290.0,242.95,75.3,58.05,3.98,145.9,33.5,39.5,308.55,172.0,1483.0,338.5
2015-10-01,18.26,36.1,56.92,36.35,690.1,132.9,93.94,2184.0,20.153,11769.0,79.15,63.27,211.35,207.3,72.92,587.8,2796.0,191.0,290.5,237.9,74.51,56.88,3.9,145.0,33.5,38.875,306.65,172.8,1487.0,338.34999999999997
2015-10-02,17.64,38.8,57.44,36.3,693.2,131.5,94.7,2140.0,19.999,11581.0,77.6,61.45,209.7,208.9,69.9,588.1,2739.0,192.6,289.0,234.6,73.8,57.25,3.91,146.5,33.3,39.085,300.85,172.1,1463.0,335.0
2015-10-05,17.84,38.92,58.55,36.6,680.2,136.8,94.5,2196.0,20.933,11725.0,78.79,61.44,214.65,205.7,70.42,608.0,2699.0,201.5,289.5,244.0,76.2,58.4,3.91,148.6,35.0,39.65,316.9,174.8,1493.0,340.49999999999994
2015-10-06,17.75,39.43,59.23,36.95,678.7,137.87,93.46,2238.0,20.95,11797.0,81.5,60.41,214.75,207.4,70.09,618.1,2728.0,208.8,289.5,248.5,77.31,58.95,3.85,149.3,35.4,40.09,323.75,175.0,1522.0,346.6
2015-10-07,18.02,40.8,59.66,37.05,670.5,140.0,92.1,2279.0,21.239,11763.0,83.68,60.19,211.0,209.1,70.32,604.0,2710.0,219.1,278.0,251.15,79.65,61.8,3.8,149.5,35.055,39.9,328.9,174.5,1490.0,357.0
2015-10-08,17.97,41.6,59.19,37.25,663.5,139.8,91.49,2294.0,21.046,11696.0,83.05,60.35,213.95,209.9,72.75,605.6,2674.0,220.5,274.0,253.0,83.11,64.24,3.82,150.0,35.295,39.895,323.2,175.5,1476.0,370.0
2015-10-09,18.55,43.31,59.1,37.1,660.0,143.81,95.6,2400.1,20.61,11730.0,85.4,61.34,216.5,206.7,72.7,606.0,2549.0,220.5,267.5,267.0,85.77,66.0,3.83,151.4,36.105,40.75,333.0,178.0,1465.0,380.0
2015-10-12,18.71,44.42,57.55,37.2,658.5,141.7,96.2,2340.2,19.671,11667.0,88.2,60.88,215.25,206.8,72.1,599.4,2574.0,221.0,277.0,263.0,85.45,65.75,3.83,150.4,35.195,40.64,325.0,172.9,1407.0,390.5
2015-10-13,18.85,44.9,59.0,37.0,672.3,141.8,97.15,2350.0,19.895,11780.0,86.95,61.34,214.9,209.0,72.69,600.9,2533.0,222.7,276.5,262.5,85.0,65.55,3.86,151.6,35.875,41.3,332.65,173.8,1419.0,386.75
2015-10-14,18.6,47.39,59.0,36.95,685.0,142.01,97.0,2341.0,20.09,11810.0,85.7,61.21,216.05,208.9,72.92,601.1,2495.0,221.2,280.5,260.85,86.81,65.75,4.11,151.9,35.27,41.4,328.5,172.9,1420.0,385.4
2015-10-15,18.49,49.0,57.96,37.5,725.0,142.61,97.83,2320.0,20.33,12059.0,83.54,60.78,219.65,208.0,74.9,604.9,2503.0,222.3,282.0,258.4,87.7,67.25,4.13,148.2,35.5,41.605,329.1,173.1,1465.0,387.5
2015-10-16,18.47,48.9,56.06,37.35,711.7,141.0,96.01,2303.8,20.42,11707.0,85.9,60.41,219.0,210.9,72.8,599.4,2461.0,223.4,278.0,253.4,88.52,67.99,4.1,147.4,35.48,41.765,328.0,172.1,1457.0,377.0
2015-10-19,18.05,48.11,56.8,36.9,726.5,140.27,97.61,2315.0,20.809,11665.0,86.3,60.24,217.6,208.5,74.75,598.8,2531.0,220.9,279.5,251.5,87.07,65.8,4.0,146.2,36.05,41.99,331.25,173.6,1510.0,376.45
2015-10-20,17.9,49.31,56.0,36.9,731.9,140.4,96.58,2332.9,21.739,11810.0,86.25,59.61,214.25,207.3,74.7,589.5,2560.0,221.2,277.0,250.75,88.14,65.23,4.1,147.0,36.29,42.05,332.6,173.8,1535.0,377.54999999999995
2015-10-21,17.92,47.8,54.92,37.4,722.5,139.49,93.9,2310.9,22.3,11800.0,85.99,58.45,212.75,204.9,74.47,594.1,2595.0,220.0,278.5,251.8,86.95,63.86,4.04,145.2,35.85,42.005,327.0,174.0,1488.0,374.70000000000005
2015-10-22,17.68,49.23,54.5,38.4,717.6,139.25,95.45,2334.5,21.632,11772.0,88.29,59.24,211.0,208.6,73.1,596.6,2580.0,220.4,278.0,253.4,86.53,64.19,4.0,145.8,35.88,42.255,328.35,174.4,1497.0,372.55
2015-10-23,17.73,48.26,55.9,39.8,712.0,138.94,97.35,2336.7,21.84,11500.0,92.0,58.84,211.15,216.0,73.02,601.1,2572.0,220.9,278.5,253.5,90.45,66.75,4.01,146.5,36.03,42.75,333.8,174.9,1528.0,373.75
2015-10-26,17.85,48.07,54.4,39.95,715.0,138.5,97.0,2298.0,22.459,10809.0,95.1,58.56,213.5,220.5,71.2,599.7,2605.0,220.0,279.0,250.5,92.3,67.26,4.01,146.7,35.14,42.74,333.5,178.1,1514.0,361.5
2015-10-27,17.98,47.23,54.44,37.5,734.9,138.5,97.1,2350.6,22.414,11359.0,92.05,59.33,212.55,221.9,73.68,613.9,2659.0,224.0,278.5,251.5,89.0,65.2,4.0,147.0,35.5,42.45,345.0,183.7,1523.0,367.5
2015-10-28,17.83,47.52,53.89,37.65,717.0,138.1,96.7,2357.0,22.62,11491.0,91.7,59.89,214.0,225.2,74.39,601.3,2635.0,221.5,280.0,253.8,90.05,67.05,4.01,145.5,35.76,43.195,342.4,182.9,1515.0,358.95000000000005
2015-10-29,17.62,47.44,52.7,38.95,731.0,136.11,95.03,2341.5,22.732,11216.0,91.31,59.9,211.2,225.8,76.1,586.5,2644.0,220.0,278.0,255.45,88.6,67.06,4.14,145.4,35.15,43.3,334.95,180.0,1494.0,359.79999999999995
2015-10-30,17.66,49.0,51.4,37.9,742.0,135.75,94.87,2320.0,24.07,11136.0,89.84,64.79,208.3,227.7,78.2,584.3,2630.0,222.5,281.5,258.1,90.53,68.49,4.05,145.7,35.785,43.49,328.8,180.9,1488.0,361.75
2015-11-02,17.815,49.3,51.38,37.5,749.7,137.8,95.85,2412.0,23.75,11111.0,91.99,65.99,211.2,228.5,77.8,587.7,2625.0,221.2,281.0,262.2,93.65,69.45,3.96,145.75,35.65,43.49,336.2,182.3,1487.0,362.5
